TrainingFile,DBFile,DTWDistance
training_set\Ron\3.wav,class_reprentative\Tamir\3.wav,19.255861621994654
training_set\Ron\3.wav,class_reprentative\Tamir\4.wav,13.710019076638513
training_set\Ron\3.wav,class_reprentative\Tamir\5.wav,16.60289862232947
training_set\Ron\3.wav,class_reprentative\Tamir\6.wav,29.982295909136027
training_set\Ron\3.wav,class_reprentative\Tamir\7.wav,16.329423013718998
training_set\Ron\3.wav,class_reprentative\Tamir\8.wav,15.457859260444797
training_set\Ron\3.wav,class_reprentative\Tamir\9.wav,21.727399066588404
training_set\Ron\4.wav,class_reprentative\Tamir\0.wav,23.696189011357166
training_set\Ron\4.wav,class_reprentative\Tamir\1.wav,25.19166534676712
training_set\Ron\4.wav,class_reprentative\Tamir\2.wav,23.833547379852526
training_set\Ron\4.wav,class_reprentative\Tamir\3.wav,24.438276405305384
training_set\Ron\4.wav,class_reprentative\Tamir\4.wav,20.11811660616149
training_set\Ron\4.wav,class_reprentative\Tamir\5.wav,15.071614148253888
training_set\Ron\4.wav,class_reprentative\Tamir\6.wav,23.94873068312045
training_set\Ron\4.wav,class_reprentative\Tamir\7.wav,24.057285023973023
training_set\Ron\4.wav,class_reprentative\Tamir\8.wav,13.173160880477642
training_set\Ron\4.wav,class_reprentative\Tamir\9.wav,27.066258932254215
training_set\Ron\5.wav,class_reprentative\Tamir\0.wav,17.524260018457614
training_set\Ron\5.wav,class_reprentative\Tamir\1.wav,16.09830222454311
training_set\Ron\5.wav,class_reprentative\Tamir\2.wav,23.594441434109484
training_set\Ron\5.wav,class_reprentative\Tamir\3.wav,21.507275212559936
training_set\Ron\5.wav,class_reprentative\Tamir\4.wav,12.643637298259755
training_set\Ron\5.wav,class_reprentative\Tamir\5.wav,12.931708289466426
training_set\Ron\5.wav,class_reprentative\Tamir\6.wav,28.941369287795013
training_set\Ron\5.wav,class_reprentative\Tamir\7.wav,17.14618339724995
training_set\Ron\5.wav,class_reprentative\Tamir\8.wav,13.848711890793663
training_set\Ron\5.wav,class_reprentative\Tamir\9.wav,21.463673193232538
training_set\Ron\6.wav,class_reprentative\Tamir\0.wav,28.714559456507796
training_set\Ron\6.wav,class_reprentative\Tamir\1.wav,26.738840636006362
